QUE DELICIOUS,287 S ATLANTIC BLVD #A,90022,2018-07-03,92,A
QUE RICOS,712 N VERMONT AVE,90029,2018-01-10,94,A
QUE RICOS,1000 N SOTO ST,90033,2018-02-20,93,A
QUE RICOS,712 N VERMONT AVE,90029,2018-05-03,97,A
QUE RICOS,712 N VERMONT AVE,90029,2018-07-05,95,A
QUEEN'S BAKERY,809 N BROADWAY,90012,2018-04-03,90,A
QUETZALTENANGO RESTAURANT,2007 W 6TH ST,90057,2018-03-07,97,A
QUETZALTENANGO RESTAURANT,2007 W 6TH ST,90057,2018-06-25,98,A
QUICK E MART,244 E 37TH ST,90011,2018-04-06,92,A
QUICK E MART,244 E 37TH ST,90011,2018-07-17,91,A
QUICK STOP BURGERS #1,7651 S SAN PEDRO ST,90003,2018-03-27,95,A
QUICK STOP LIQUOR,5102 HOLLYWOOD BLVD,90027,2018-02-13,94,A
QUICK STOP LIQUOR,5102 HOLLYWOOD BLVD,90027,2018-07-25,96,A
QUICKMART,2171 W FLORENCE AVE,90047,2018-01-12,96,A
QUICKSAND,12201 SANTA MONICA BLVD,90025,2018-06-21,97,A
QUIK AND EASY FOOD MART,11151 AVALON BLVD 110,90061,2018-07-17,97,A
QUIK PICK MARKET,11708 VENICE BLVD,90066,2018-01-29,98,A
QUIZNO'S,201 N LOS ANGELES ST STE 22,90012,2018-02-14,91,A
QUIZNO'S,201 N LOS ANGELES ST STE 22,90012,2018-07-26,94,A
QUIZNO'S 5608,1528 N VERMONT AVE # A,90027,2018-05-24,93,A
QUIZNO'S SUB #2434,134 S CENTRAL AVE,90012,2018-02-08,95,A
QUIZNO'S SUB #2434,134 S CENTRAL AVE,90012,2018-07-09,97,A
QUIZNOS SUB,3738 S FIGUEROA ST,90007,2018-06-13,97,A
QUSQO,11633 SANTA MONICA BLVD,90025,2018-01-25,80,B
QUSQO,11633 SANTA MONICA BLVD,90025,2018-06-20,90,A
QWENCH 9TH AND FLOWER,645 W 9TH ST STE 109,90017,2018-04-13,93,A
QWENCH JUICE BAR,201 N LOS ANGELES ST STE 24,90012,2018-02-14,90,A
QWENCH JUICE BAR,700 W 7TH ST,90017,2018-06-20,96,A
QWENCH JUICE BAR,201 N LOS ANGELES ST STE 24,90012,2018-07-26,94,A
R & B ROLL & KATSU,3335 S FIGUEROA ST # L,90007,2018-06-19,92,A
R BAR,3331 W 8TH ST,90005,2018-01-18,96,A
R BAR,3331 W 8TH ST,90005,2018-05-31,95,A
R-F LIQUOR,6026 S BROADWAY,90003,2018-06-04,92,A
R-I CLUB LOUNGE,901 W OLYMPIC BLVD,90015,2018-03-19,93,A
R-I CLUB LOUNGE,901 W OLYMPIC BLVD,90015,2018-07-24,96,A
R-RANCH MARKET,5212 W ADAMS BLVD,90016,2018-01-03,92,A
R-RANCH MARKET,5212 W ADAMS BLVD,90016,2018-01-03,90,A
R-RANCH MARKET,5212 W ADAMS BLVD,90016,2018-02-05,92,A
R-RANCH MARKET,5212 W ADAMS BLVD,90016,2018-02-05,91,A
R-RANCH MARKET,5212 W ADAMS BLVD,90016,2018-06-06,100,A
R-RANCH MARKET,5212 W ADAMS BLVD,90016,2018-06-06,98,A
R-RANCH MARKET,5212 W ADAMS BLVD,90016,2018-07-27,98,A
R-RANCH MARKET,5212 W ADAMS BLVD,90016,2018-07-27,99,A
RAAD MART,5835 S FIGUEROA ST,90003,2018-06-27,93,A
RABBI'S DAUGHTER BUTCHER SHOP,2322 WESTWOOD BLVD,90064,2018-02-26,97,A
RAFFALLO'S PIZZA,1657 N LA BREA AVE,90028,2018-02-14,97,A
RAFFALLO'S PIZZA,1657 N LA BREA AVE,90028,2018-06-19,96,A
RAFFALLO'S PIZZA - FOUNTAIN,4874 SANTA MONICA BLVD,90029,2018-01-24,99,A
RAFFALLO'S PIZZA - FOUNTAIN,4874 SANTA MONICA BLVD,90029,2018-04-26,95,A
RAFFALLO'S PIZZA - FOUNTAIN,4874 SANTA MONICA BLVD,90029,2018-07-13,96,A
RAFFI'S CHEVRON,2538 S CRENSHAW BLVD,90016,2018-04-11,98,A
RAFI'S CHEVERON #8,1203 N SOTO ST,90033,2018-03-06,94,A
RAFI'S CHEVRON #11,1535 N EASTERN AVE,90063,2018-03-27,100,A
RAFIK'S UNOCAL 76,2635 HYPERION AVE,90027,2018-03-27,93,A
RAHA DISCOUNT INC,3321 HYDE PARK BLVD,90043,2018-01-11,91,A
RAIGOSA CAFE,1149 N GOWER ST,90038,2018-04-17,97,A
RAIGOSA CAFE,1149 N GOWER ST,90038,2018-07-06,98,A
RAIN,685 S HOOVER ST,90005,2018-04-03,95,A
RAIN,685 S HOOVER ST,90005,2018-06-07,96,A
RAINBOW ACRES,13208 WASHINGTON BLVD,90066,2018-01-10,94,A
RAINBOW ACRES CAFE,13208 W WASHINGTON BLVD,90066,2018-01-10,93,A
RAJO AFRICAN PRODUCT MARKET,5356 S CRENSHAW BLVD,90043,2018-06-26,97,A
RAKKAN,359 E 1ST ST,90012,2018-04-26,97,A
RAKKAN,359 E 1ST ST,90012,2018-07-18,95,A
RALLY'S HAMBURGER #4103,7207 S AVALON BLVD,90003,2018-03-22,96,A
RALLY'S HAMBURGER #4103,7207 S AVALON BLVD,90003,2018-07-05,97,A
RALLY'S HAMBURGERS #4131,3650 W MARTIN LUTHER KING JR BLVD # 134,90008,2018-04-05,95,A
RALPH'S DRIVE IN LIQUOR,2130 W CENTURY BLVD,90047,2018-06-11,92,A
RALPHS COUNTRY STORE,4627 YORK BLVD,90041,2018-06-06,96,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-01-09,91,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-01-09,96,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-01-09,97,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-02-16,96,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-04-02,98,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-07-11,97,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-07-11,98,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-07-11,99,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-07-11,96,A
RALPHS MARKET  #198,9616 W PICO BLVD,90035,2018-07-11,98,A
RALPHS MARKET # 209,8825 S SEPULVEDA BLVD,90045,2018-01-09,94,A
RALPHS MARKET # 209,8825 S SEPULVEDA BLVD,90045,2018-04-12,96,A
RALPHS MARKET # 209,8825 S SEPULVEDA BLVD,90045,2018-04-12,99,A
RALPHS MARKET # 209,8825 S SEPULVEDA BLVD,90045,2018-04-12,98,A
RALPHS MARKET # 209,8825 S SEPULVEDA BLVD,90045,2018-04-12,98,A
RALPHS MARKET #156,10309 W OLYMPIC BLVD,90064,2018-01-09,93,A
RALPHS MARKET #156,10309 W OLYMPIC BLVD,90064,2018-01-09,95,A
RALPHS MARKET #156,10309 W OLYMPIC BLVD,90064,2018-07-12,95,A
RALPHS MARKET #156,10309 W OLYMPIC BLVD,90064,2018-07-12,96,A
RALPHS MARKET #156,10309 W OLYMPIC BLVD,90064,2018-07-12,94,A
RALPHS MARKET #16,670 S WESTERN AVE,90010,2018-03-01,99,A
RALPHS MARKET #16,670 S WESTERN AVE,90010,2018-03-01,98,A
RALPHS MARKET #16,670 S WESTERN AVE,90010,2018-03-01,98,A
RALPHS MARKET #185,5245 W CENTINELA AVE,90054,2018-02-21,97,A
RALPHS MARKET #185,5245 W CENTINELA AVE,90054,2018-02-21,94,A
RALPHS MARKET #185,5245 W CENTINELA AVE,90054,2018-04-24,97,A
RALPHS MARKET #185,5245 W CENTINELA AVE,90054,2018-04-24,99,A
RALPHS MARKET #206,5429 HOLLYWOOD BLVD,90027,2018-03-22,98,A
RALPHS MARKET #206,5429 HOLLYWOOD BLVD,90027,2018-05-25,97,A
RALPHS MARKET #206,5429 HOLLYWOOD BLVD,90027,2018-05-25,97,A
RALPHS MARKET #210,11727 W OLYMPIC BLVD,90064,2018-01-30,90,A
RALPHS MARKET #210,11727 W OLYMPIC BLVD,90064,2018-03-21,94,A
RALPHS MARKET #210,11727 W OLYMPIC BLVD,90064,2018-03-30,90,A
RALPHS MARKET #210,11727 W OLYMPIC BLVD,90064,2018-05-02,92,A
RALPHS MARKET #210,11727 W OLYMPIC BLVD,90064,2018-07-25,91,A
RALPHS MARKET #22,645 W 9TH ST,90015,2018-01-24,94,A
RALPHS MARKET #22,645 W 9TH ST,90015,2018-01-24,96,A
RALPHS MARKET #22,645 W 9TH ST,90015,2018-04-19,100,A
RALPHS MARKET #22,645 W 9TH ST,90015,2018-04-19,100,A
RALPHS MARKET #266,11922 S VERMONT AVE,90044,2018-01-04,97,A
RALPHS MARKET #266,11922 S VERMONT AVE,90044,2018-03-29,100,A
RALPHS MARKET #266,11922 S VERMONT AVE,90044,2018-03-29,97,A
RALPHS MARKET #274,1730 W MANCHESTER AVE,90047,2018-04-06,95,A
RALPHS MARKET #274,1730 W MANCHESTER AVE,90047,2018-04-06,96,A
RALPHS MARKET #274,1730 W MANCHESTER AVE,90047,2018-04-06,96,A
RALPHS MARKET #274,1730 W MANCHESTER AVE,90047,2018-07-12,91,A
RALPHS MARKET #274,1730 W MANCHESTER AVE,90047,2018-07-12,93,A
RALPHS MARKET #278,8701 LINCOLN BLVD,90045,2018-04-11,97,A
RALPHS MARKET #278,8701 LINCOLN BLVD,90045,2018-04-11,98,A
RALPHS MARKET #283,5080 RODEO RD,90016,2018-01-16,96,A
RALPHS MARKET #283,5080 RODEO RD,90016,2018-01-29,98,A
RALPHS MARKET #283,5080 RODEO RD,90016,2018-01-29,90,A
RALPHS MARKET #283,5080 RODEO RD,90016,2018-05-31,94,A
RALPHS MARKET #283,5080 RODEO RD,90016,2018-05-31,93,A
RALPHS MARKET #289,5601 WILSHIRE BLVD,90036,2018-04-11,96,A
RALPHS MARKET #289,5601 WILSHIRE BLVD,90036,2018-04-11,97,A
RALPHS MARKET #289,5601 WILSHIRE BLVD,90036,2018-04-11,99,A
RALPHS MARKET #289,5601 WILSHIRE BLVD,90036,2018-06-05,98,A
RALPHS MARKET #291,4760 W PICO BLVD,90019,2018-04-16,92,A
RALPHS MARKET #291,4760 W PICO BLVD,90019,2018-05-21,97,A
RALPHS MARKET #291,4760 W PICO BLVD,90019,2018-06-18,98,A
RALPHS MARKET #294,2600 S VERMONT AVE,90007,2018-01-10,98,A
RALPHS MARKET #294,2600 S VERMONT AVE,90007,2018-01-18,94,A
RALPHS MARKET #294,2600 S VERMONT AVE,90007,2018-01-18,96,A
RALPHS MARKET #294,2600 S VERMONT AVE,90007,2018-01-18,96,A
RALPHS MARKET #294,2600 S VERMONT AVE,90007,2018-06-01,97,A
RALPHS MARKET #294,2600 S VERMONT AVE,90007,2018-06-01,98,A
RALPHS MARKET #294,2600 S VERMONT AVE,90007,2018-06-15,94,A
RALPHS MARKET #32,3410 W 3RD ST,90020,2018-05-01,95,A
RALPHS MARKET #32,3410 W 3RD ST,90020,2018-05-01,95,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,100,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,97,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,99,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,99,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,100,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,100,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,100,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,97,A
RALPHS MARKET #39,260 S LA BREA AVE,90036,2018-06-06,100,A
RALPHS MARKET #44,12057 WILSHIRE BLVD,90025,2018-02-01,92,A
RALPHS MARKET #44,12057 WILSHIRE BLVD,90025,2018-02-01,93,A
RALPHS MARKET #44,12057 WILSHIRE BLVD,90025,2018-07-26,90,A
RALPHS MARKET #44,12057 WILSHIRE BLVD,90025,2018-07-26,95,A
RALPHS MARKET #44,12057 WILSHIRE BLVD,90025,2018-07-26,95,A
RALPHS MARKET #44,12057 WILSHIRE BLVD,90025,2018-07-26,96,A
RALPHS MARKET #48,3300 W SLAUSON AVE,90043,2018-02-09,97,A
RALPHS MARKET #48,3300 W SLAUSON AVE,90043,2018-02-09,97,A
RALPHS MARKET #48,3300 W SLAUSON AVE,90043,2018-05-25,94,A
RALPHS MARKET #48,3300 W SLAUSON AVE,90043,2018-05-25,90,A
RALPHS MARKET #709,11361 NATIONAL BLVD,90064,2018-01-22,97,A
RALPHS MARKET #709,11361 NATIONAL BLVD,90064,2018-05-08,99,A
RALPHS MARKET #709,11361 NATIONAL BLVD,90064,2018-05-08,99,A
RALPHS MARKET #709,11361 NATIONAL BLVD,90064,2018-05-24,99,A
RALPHS MARKET #709,11361 NATIONAL BLVD,90064,2018-05-24,98,A
RALPHS MARKET #709,11361 NATIONAL BLVD,90064,2018-06-12,96,A
RALPHS MARKET #759,10861 WEYBURN AVE,90024,2018-02-21,94,A
RALPHS MARKET #759,10861 WEYBURN AVE,90024,2018-02-21,95,A
RALPHS MARKET #759,10861 WEYBURN AVE,90024,2018-02-21,98,A
RALPHS MARKET #759,10861 WEYBURN AVE,90024,2018-02-21,99,A
RALPHS MARKET #759,10861 WEYBURN AVE,90024,2018-02-21,97,A
RAMA THAI CUISINE,625 S HILL ST B68,90014,2018-04-12,94,A
RAMA THAI CUISINE,625 S HILL ST B68,90014,2018-07-16,91,A
RAMAYANI,1777 WESTWOOD BLVD,90024,2018-02-13,83,B
RAMAYANI,1777 WESTWOOD BLVD,90024,2018-05-15,94,A
RAMBUTAN THAI RESTAURANT,2835 W SUNSET BLVD,90026,2018-01-24,97,A
RAMBUTAN THAI RESTAURANT,2835 W SUNSET BLVD,90026,2018-04-12,92,A
RAMEN BANGAICHI,4339 W SUNSET BLVD,90029,2018-02-07,93,A
RAMEN BANGAICHI,4339 W SUNSET BLVD,90029,2018-06-25,91,A
RAMEN CHAMP,727 N BROADWAY STE 203,90012,2018-02-21,92,A
RAMEN CHAMP,727 N BROADWAY STE 203,90012,2018-06-19,90,A
RAMEN JINYA,700 WILSHIRE BLVD,90017,2018-05-22,94,A
RAMEN MARUYA,104 JAPANESE VILLAGE PLZ MALL,90012,2018-04-09,91,A
RAMEN MARUYA,104 JAPANESE VILLAGE PLZ MALL,90012,2018-06-15,94,A
RAMEN NOODLE RESTAURANT,317 S BROADWAY # 3,90013,2018-03-02,93,A
RAMEN NOODLE RESTAURANT,317 S BROADWAY # 3,90013,2018-06-07,96,A
RAMEN YAMADAYA,1248 WESTWOOD BLVD,90024,2018-01-09,90,A
RAMEN YAMADAYA,1248 WESTWOOD BLVD,90024,2018-06-13,90,A
RAMIREZ LIQUOR,2765 OLYMPIC BLVD,90023,2018-01-23,99,A
RAMIREZ MARKET,510 S ATLANTIC BLVD,90022,2018-02-15,92,A
RAMIREZ MARKET,4501 S ALAMEDA AVE # J-8,90058,2018-04-26,97,A
RAMIREZ MARKET,510 S ATLANTIC BLVD,90022,2018-07-16,96,A
RAMIREZ MEAT MARKET,3618 E FOLSOM ST,90063,2018-04-25,92,A
RAMIREZ PHARMACY,2403 E CESAR E CHAVEZ AVE,90033,2018-05-24,95,A
RAMONA'S,3728 CRENSHAW BLVD,90016,2018-07-30,97,A
RAMONA'S FOOD PRODUCTS,6900 S SAN PEDRO ST,90003,2018-03-07,97,A
RAMONA'S FOOD PRODUCTS,6900 S SAN PEDRO ST,90003,2018-07-16,96,A
RANCE'S CHICAGO PIZZA,835 W JEFFERSON BLVD # 1740,90010,2018-01-05,93,A
RANCE'S CHICAGO PIZZA,835 W JEFFERSON BLVD # 1740,90010,2018-05-03,96,A
RANCHO MEAT MARKET,2421 S MAPLE AVE,90011,2018-03-29,92,A
RANCHO MEAT MARKET #1,2910 N BROADWAY,90031,2018-01-22,92,A
RANCHO MEAT MARKET #1,2910 N BROADWAY,90031,2018-06-25,92,A
RANCHO PARK LIQUOR,10526 W PICO BLVD,90064,2018-04-19,95,A
RANCHO SINALOA,3969 BEVERLY BLVD,90004,2018-02-16,94,A
RANCHO ZAPOTILLO ( MEAT MARK,3003 WABASH AVE,90063,2018-05-01,90,A
RANCHO ZAPOTILLO ( MEAT MARK,3003 WABASH AVE,90063,2018-05-01,96,A
RANCHOS MARKET,2009 W 8TH ST,90057,2018-05-02,97,A
RANDOLPHS SMOKE HOUSE,8472 S CENTRAL AVE,90001,2018-03-22,97,A
RAO'S HOLLYWOOD,1006 SEWARD ST,90028,2018-02-26,93,A
RAO'S HOLLYWOOD,1006 SEWARD ST,90028,2018-05-04,95,A
RAPPAHNNOCK OYSTER BAR,1318 E 7TH ST # 154,90021,2018-05-02,99,A
RASCAL,801 S LA BREA AVE,90036,2018-01-24,95,A
RASCAL,801 S LA BREA AVE,90036,2018-05-04,96,A
RASPADOS DON MANUEL,4201 E CESAR E CHAVEZ AVE,90063,2018-03-07,90,A
RASPADOS DON MANUEL,2848 E 4TH ST,90033,2018-03-12,90,A
RASPADOS DON MANUEL,4201 E CESAR E CHAVEZ AVE,90063,2018-05-31,91,A
RASPADOS DON MANUEL,2848 E 4TH ST,90033,2018-06-14,94,A
RASPADOS NAYARIT,3426 N BROADWAY,90031,2018-01-19,95,A
RASPADOS NAYARIT,3426 N BROADWAY,90031,2018-06-07,97,A
RASPADOS ZACATECAS,422 N FORD BLVD,90022,2018-03-13,92,A
RAUL'S MARKET,11214 S CENTRAL AVE,90059,2018-01-22,96,A
RAUL'S MARKET,1939 E NADEAU ST,90001,2018-02-28,91,A
RAUL'S MARKET,11214 S CENTRAL AVE,90059,2018-04-25,95,A
RAUL'S MARKET,11214 S CENTRAL AVE,90059,2018-07-23,94,A
RAUL'S MARKET,1939 E NADEAU ST,90001,2018-07-26,90,A
RAVE CENEMAS,4020 S MARLTON AVE,90008,2018-07-02,92,A
RAY CHARLES CAFETERIA,8700 BEVERLY BLVD,90048,2018-04-02,91,A
RAY'S AT LACMA,5905 WILSHIRE BLVD,90036,2018-04-13,94,A
RCGMINIMARKET,4379 W PICO BLVD STE 1,90019,2018-05-23,96,A
REAL DOLLAR STORE,7607 1/2 S MAIN ST,90003,2018-07-02,84,B
RECITAL,3500 W 6TH ST W # 330,90020,2018-04-19,90,A
RECITAL,3500 W 6TH ST W # 330,90020,2018-07-10,94,A
RED FISH KITCHEN,8879 W PICO BLVD # #C,90035,2018-03-13,96,A
RED GINSENG HOUSE,3520 W 8TH ST,90005,2018-03-27,98,A
RED LION TAVERN,2366 GLENDALE BLVD,90039,2018-03-01,95,A
RED MANGO YOGURT & SMOOTHIES,1011 S FIGUEROA ST #B 120,90015,2018-06-14,91,A
RED ONION,8155 MELROSE AVE,90046,2018-02-21,92,A
RED OVEN BAKETY,4626 W ADAMS BLVD,90018,2018-02-05,97,A
RED OVEN BAKETY,4626 W ADAMS BLVD,90018,2018-07-26,97,A
RED RIBBON BAKESHOP,138 S VERMONT AVE,90004,2018-02-26,98,A
RED ROCK,11301 W OLYMPIC BLVD # 210,90064,2018-06-13,85,B
RED SHELL FOODS,2725 HYPERION AVE,90027,2018-05-03,99,A
RED SHELL FOODS,10250 SANTA MONICA BLVD,90067,2018-05-10,95,A
RED SHELL FOODS,5877 FRANKLIN AVE,90028,2018-05-15,99,A
RED TAG DISCOUNT USA,6401 S MAIN ST,90003,2018-05-10,91,A
REDBIRD,114 E 2ND ST,90012,2018-02-01,97,A
REDBIRD,114 E 2ND ST,90012,2018-02-01,99,A
REDBIRD,114 E 2ND ST,90012,2018-05-17,98,A
REDBIRD,114 E 2ND ST,90012,2018-05-17,96,A
REDBIRD,114 E 2ND ST,90012,2018-07-18,98,A
REDBIRD,114 E 2ND ST,90012,2018-07-18,96,A
REDBIRD,114 E 2ND ST,90012,2018-07-18,98,A
REDCAT,631 W 2ND ST,90012,2018-06-21,92,A
REDLINE BAR,131 E 6TH ST,90014,2018-01-11,92,A
REDLINE BAR,131 E 6TH ST,90014,2018-06-07,96,A
REDS LIQUOR,1201 W CENTURY BLVD,90044,2018-06-11,91,A
REFRESH BY EKKAMAI,13215 WASHINGTON BLVD,90066,2018-05-01,93,A
REFRESH BY EKKAMAI,13215 WASHINGTON BLVD,90066,2018-07-17,90,A
REGAL 14 CONCESSION UPPER,1000 W OLYMPIC BLVD,90015,2018-05-18,97,A
REGENCY BRUIN THEATRE,948 BROXTON AVE,90024,2018-01-23,96,A
REGENCY KITCHEN-OLYMPIC COLL,11301 W OLYMPIC BLVD,90064,2018-02-13,94,A
REGENCY KITCHEN-OLYMPIC COLL,11301 W OLYMPIC BLVD,90064,2018-07-12,92,A
REGENCY VILLAGE THEATRE,961 BROXTON AVE,90024,2018-01-23,96,A
REGENT CHINA INNC,739 N MAIN ST,90012,2018-01-09,90,A
REGENT CHINA INNC,739 N MAIN ST,90012,2018-05-09,92,A
REGENT THEATER,448 S MAIN ST,90013,2018-06-26,97,A
REGENT THEATRE,1045 BROXTON AVE,90024,2018-02-14,95,A
REGGIE'S DELI & CAFE,1910 W SUNSET BLVD STE 150,90026,2018-06-12,96,A
REGULA GUY'S PIZZA,5173 W SUNSET BLVD,90027,2018-06-14,99,A
REILLY'S,100 WORLD WAY # 120,90045,2018-07-06,96,A
REJUVENATE CAFE,4733 W SUNSET BLVD STE 233,90027,2018-04-11,96,A
REJUVENATE CAFE,4733 W SUNSET BLVD STE 233,90027,2018-06-15,95,A
RELAY S5344,380 WORLD WAY T41,90045,2018-01-18,95,A
RENAISSANCE 96TH STREET BISTRO,9620 AIRPORT BLVD,90045,2018-06-19,98,A
RENAISSANCE 96TH STREET BISTRO,9620 AIRPORT BLVD,90045,2018-06-19,97,A
RENAISSANCE 96TH STREET BISTRO,9620 AIRPORT BLVD,90045,2018-06-19,90,A
RENAISSANCE RESTAURANT,5930 FRANKLIN AVE,90028,2018-03-13,93,A
RENAISSANCE RESTAURANT,5930 FRANKLIN AVE,90028,2018-06-25,93,A
RENDEN HOLDINGS INC,3407 W 6TH ST STE 110,90020,2018-04-02,84,B
RENDEZVOUS LOUNGE BAR,120 S LOS ANGELES ST,90012,2018-04-17,99,A
RENE CAFE,1123 W 7TH ST,90017,2018-04-16,92,A
REPUBLIQUE,624 S LA BREA AVE,90036,2018-04-23,93,A
RESIDENCE INN LAX CENTURY BLVD,5933 W CENTURY BLVD,90045,2018-03-22,100,A
RESIDENCE INN LAX CENTURY BLVD,5933 W CENTURY BLVD,90045,2018-05-10,96,A
RESIDENCE INN LAX CENTURY BLVD,5933 W CENTURY BLVD,90045,2018-05-10,95,A
RESIDENT,428 S HEWITT ST,90013,2018-05-04,96,A
REST & PAN LA UNIVERSAL,2615 W 7TH ST,90057,2018-05-03,87,B
REST & PAN LA UNIVERSAL,2615 W 7TH ST,90057,2018-05-18,81,B
RESTAURANT AFSHAN CLASSIS,106 W 9TH ST,90015,2018-05-11,97,A
RESTAURANT CARNITAS BECERRA,8436 COMPTON AVE,90001,2018-03-28,96,A
RESTAURANT MAR AZUL SALVADORIAN & MEXICAN CUISINE,4067 BEVERLY BLVD,90004,2018-02-16,97,A
RESTAURANT MARISCOS GUERRERO,1359 S MAIN ST,90015,2018-05-18,94,A
RESTAURANT POLLO AL CARBON,326 E PICO BLVD,90015,2018-02-12,85,B
RESTAURANT SALVADORENO PASEO LOURDES,254 W FLORENCE AVE,90003,2018-03-28,87,B
RESTAURANT SALVADORENO PASEO LOURDES,254 W FLORENCE AVE,90003,2018-06-12,85,B
RESTAURANT SANTA CECELIA,1707 PLEASANT AVE,90033,2018-02-07,97,A
RESTAURANTE & BAR LOS COCO'S,1911 W PICO BLVD,90006,2018-06-07,93,A
RESTAURANTE CENTROAMERICANO2,1905 8TH AVE,90018,2018-03-21,90,A
RESTAURANTE EL GORDO,1182 S LORENA ST,90023,2018-04-04,92,A
RESTAURANTE EL GORDO,1182 S LORENA ST,90023,2018-07-24,98,A
RESTAURANTE EL TREBOL,3731 W PICO BLVD,90019,2018-04-05,93,A
RESTAURANTE GUERRERO,1201 S LOS ANGELES ST # 7,90015,2018-05-23,90,A
RESTAURANTE HERMANO CENTROAM,3419 VENICE BLVD,90019,2018-03-21,93,A
RESTAURANTE LA UNION,4801 HOOPER AVE,90011,2018-02-05,90,A
RESTAURANTE PUERTO LA UNION,3811 W PICO BLVD,90019,2018-04-06,95,A
RESTAURANTE PUPUSERIA EL MANA,2511 W JEFFERSON BLVD,90018,2018-04-20,97,A
RESTAURANTE TIERRA CALIENTE,1217 CYPRESS AVE,90065,2018-05-02,96,A
RESTAURANTE TIERRA CALIENTE,1217 CYPRESS AVE,90065,2018-07-25,86,B
RESTAURANTE Y PUPUSERIA EL CORREDOR,1917 S VERMONT AVE,90047,2018-03-13,80,B
RESTAURANTE Y PUPUSERIA LA LIBERTAD,8101 S CENTRAL AVE,90001,2018-05-02,80,B
RESTORE,3405 GLENDALE BLVD,90039,2018-06-06,92,A
RETRO GIRL'S HAWAIIAN ICE SHACK,7851 S CRENSHAW BLVD,90043,2018-05-03,95,A
REVOLUTIONARIO,1436 W JEFFERSON BLVD,90007,2018-04-06,90,A
REX LIQUOR,7651 S COMPTON AVE,90001,2018-06-12,95,A
REY'S CANDY STORE,0 OLVERA ST 26,90012,2018-04-18,98,A
REYES MINI MARKET,3101 S SAN PEDRO ST,90011,2018-04-26,99,A
REYNAS PUPUSERIA,4300 S VERMONT AVE,90037,2018-02-06,97,A
REYNAS PUPUSERIA,4300 S VERMONT AVE,90037,2018-05-16,96,A
REYNAS PUPUSERIA #3,5901 S NORMANDIE AVE,90044,2018-05-02,92,A
REYNOSO BAKERY,3042 WABASH AVE,90063,2018-05-02,96,A
RHYTHM ROOM,206 W 6TH ST,90014,2018-01-25,97,A
RHYTHM ROOM,206 W 6TH ST,90014,2018-06-21,95,A
RICCO'S BIONICOS Y JUGOS NATURALES,1621 E FLORENCE AVE,90001,2018-04-23,91,A
RICE BAR,419 W 7TH ST,90014,2018-04-23,97,A
RICE BAR,419 W 7TH ST,90014,2018-07-13,94,A
RICE GARDEN,5151 STATE UNIVERSITY DR,90032,2018-04-19,93,A
RICE GARDEN,505 S FLOWER ST # #B270,90071,2018-04-23,93,A
RICK'S,2700 COLORADO BLVD UNIT 117,90041,2018-01-10,91,A
RICK'S,2700 COLORADO BLVD UNIT 117,90041,2018-03-21,93,A
RICK'S PRODUCE MARKET,755 N VIRGIL AVE,90029,2018-04-26,92,A
RICKS DRIVE IN & OUT,2400 FLETCHER DR,90039,2018-03-22,93,A
RICKS FISH MARKET,4750 W WASHINGTON BLVD,90016,2018-03-07,96,A
RICKY'S COMIDA MEXICANA,2604 S SAN PEDRO ST,90011,2018-04-30,96,A
RICKY'S TASTE OF MEXICO,2604 S SAN PEDRO ST,90011,2018-05-22,95,A
RIGHT CHOICE CARIBBEAN MARKET,4233 S CRENSHAW BLVD # B,90008,2018-05-29,84,B
RIGHT CHOICE CARIBBEAN MARKET,4233 S CRENSHAW BLVD # B,90008,2018-06-20,96,A
RIGO TACOS MEXICAN AUTH FOOD,1816 FIRESTONE BLVD E,90001,2018-03-21,95,A
RIGO TACOS MEXICAN AUTH FOOD,1816 FIRESTONE BLVD E,90001,2018-07-23,90,A
RINCON CHILENO,4352 MELROSE AVE,90029,2018-02-13,95,A
RINCON CHILENO,4352 MELROSE AVE,90029,2018-05-01,93,A
RINCON CHILENO,4352 MELROSE AVE,90029,2018-07-24,94,A
RINCON DE GUAYABITOS #3,6049 E WHITTIER BLVD,90022,2018-02-21,93,A
RINCON DE GUAYABITOS #3,6049 E WHITTIER BLVD,90022,2018-05-16,84,B
